evid,latitude,longitude,depth,time,mag
33,35.96149103962097,-117.70554540019657,3.7210689402973975,2000-12-13T15:33:00.798017283,1.0
34,35.72398805446473,-117.54557706262496,5.715262927417596,2000-12-13T15:34:00.807907481,1.0
35,35.86475926064502,-117.69618122298546,5.959692018609644,2000-12-13T15:35:00.990151623,1.0
36,35.89784104142856,-117.74831314695898,6.673317013586986,2000-12-13T15:36:00.760686530,1.0
37,35.709742380483206,-117.5896678423411,7.055162637438138,2000-12-13T15:37:00.745621198,1.0
38,35.653263982762745,-117.49623632999422,7.29149272579346,2000-12-13T15:38:00.987923311,1.0
39,35.756810455376765,-117.56385799942511,6.125940449518305,2000-12-13T15:39:01.120835008,1.0
40,35.91719187758783,-117.71150010854994,4.707982511552882,2000-12-13T15:40:01.168139210,1.0
41,35.874236893207026,-117.69575040568274,3.9541145561060342,2000-12-13T15:41:00.812884297,1.0
42,35.67912949462014,-117.49478464896211,0.6268897564616419,2000-12-13T15:42:01.196597922,1.0
43,35.87969322308106,-117.6882276256301,7.38953367208764,2000-12-13T15:43:00.971143571,1.0
44,35.94855691137273,-117.69531247345563,4.819257188993067,2000-12-13T15:44:00.996200947,1.0
45,35.657533681565354,-117.48623419238142,5.437540837444858,2000-12-13T15:45:01.147160550,1.0
46,35.604426877358485,-117.58343407169032,4.763565268513321,2000-12-13T15:46:01.100465103,1.0
47,35.86521310554154,-117.683377850497,8.930109989524963,2000-12-13T15:47:01.153169221,1.0
48,35.72941595664524,-117.53429774351117,3.670144072759829,2000-12-13T15:48:00.563619396,1.0
49,35.91113416733471,-117.71784224192388,4.103821802593784,2000-12-13T15:49:01.081059086,1.0
50,35.59744199498467,-117.59678825358581,4.392405495912455,2000-12-13T15:50:01.171201178,1.0
51,35.9818513766433,-117.67830953716835,2.86310547865158,2000-12-13T15:51:01.249136605,1.0
52,35.6628939077079,-117.50010479163372,5.189526340923561,2000-12-13T15:52:01.438764851,1.0
53,35.94770241025659,-117.69537507499108,3.862541658697525,2000-12-13T15:53:00.874584056,1.0
54,35.69545451468629,-117.54735457610609,8.061997054067927,2000-12-13T15:54:01.053906895,1.0
55,35.952241989260024,-117.69835526774592,3.8567609341949805,2000-12-13T15:55:01.160674019,1.0
56,35.74710772821955,-117.53310161611539,7.017018125769661,2000-12-13T15:56:00.975329371,1.0
57,35.99043083023376,-117.67678371657335,2.4303318237323754,2000-12-13T15:57:00.926527681,1.0
58,35.751899819209875,-117.57794005675872,8.264240848383114,2000-12-13T15:58:01.066904162,1.0
59,35.92930196490245,-117.6993813687846,4.7911125623224695,2000-12-13T15:59:01.043931967,1.0
60,35.875942408909886,-117.69259175808106,4.277510214823031,2000-12-13T16:00:01.067555225,1.0
61,35.89178044027127,-117.72409152262635,6.252089919363312,2000-12-13T16:01:00.659483161,1.0
62,35.63279627590173,-117.43063173988735,2.8771805045260517,2000-12-13T16:02:01.022675410,1.0
63,35.869910630187334,-117.6711940238553,9.490858363199946,2000-12-13T16:03:00.590615996,1.0
64,35.624910414835014,-117.59447071307181,7.764693945700778,2000-12-13T16:04:01.294853095,1.0
65,36.04522157577037,-117.84405950447604,3.7195525729657577,2000-12-13T16:05:01.096430107,1.0
66,35.597070366967884,-117.59228419856004,5.038437048294996,2000-12-13T16:06:00.897635336,1.0
67,35.640839465488504,-117.44473047356517,4.5194776998063535,2000-12-13T16:07:00.873310985,1.0
68,35.92240584556841,-117.71715949887506,5.549731490866473,2000-12-13T16:08:00.959347860,1.0
69,35.64677441575768,-117.4448316471013,3.7255267850573204,2000-12-13T16:09:00.830672639,1.0
70,35.7161031299818,-117.5363785790637,8.042166652372837,2000-12-13T16:10:00.871675903,1.0
71,35.72152782110993,-117.52888493182556,5.884460255356256,2000-12-13T16:11:01.222596941,1.0
72,35.66700786882924,-117.51836890224465,8.205082862301861,2000-12-13T16:12:00.814710961,1.0
73,35.91819466822164,-117.68865916255449,4.602396664037457,2000-12-13T16:13:01.237278909,1.0
74,35.91973986823243,-117.73009846608412,5.0718033190094625,2000-12-13T16:14:01.254394360,1.0
75,35.74237742701442,-117.56846070434486,4.393635047494659,2000-12-13T16:15:01.163542734,1.0
76,35.590449431146425,-117.42998532525708,4.703500524129428,2000-12-13T16:16:01.113997986,1.0
77,35.95169511219561,-117.68033106822506,3.335255067131852,2000-12-13T16:17:00.807980425,1.0
78,35.91951833724812,-117.72015702218314,6.418736969062712,2000-12-13T16:18:00.877569284,1.0
79,35.90104745773159,-117.67721234357776,4.33927027513953,2000-12-13T16:19:00.861191565,1.0
80,35.64580457030533,-117.47449145638033,4.704239058055494,2000-12-13T16:20:00.808586121,1.0
81,35.63795640010724,-117.42909819298633,5.581102713048333,2000-12-13T16:21:00.972550178,1.0
82,35.594543290266714,-117.41850438781611,5.387466613594746,2000-12-13T16:22:01.066030419,1.0
83,35.66266943902592,-117.47032193707615,2.674213137969206,2000-12-13T16:23:00.677978069,1.0
84,35.67465974680039,-117.45099190947684,4.783597840195683,2000-12-13T16:24:00.938396207,1.0
85,35.86164387880749,-117.6996844223122,4.977792201286525,2000-12-13T16:25:01.008488872,1.0
86,35.66672033188925,-117.4741422760232,6.046238712735483,2000-12-13T16:26:00.903034023,1.0
87,35.70424649142182,-117.53977400656466,4.94001678414212,2000-12-13T16:27:01.035618275,1.0
88,35.892828023418346,-117.69057503225629,4.169164012310915,2000-12-13T16:28:00.959453009,1.0
89,35.88420928457014,-117.70654215632031,4.879465380085669,2000-12-13T16:29:01.163871354,1.0
90,35.62220785907797,-117.4353023099005,6.03665298786765,2000-12-13T16:30:01.168844605,1.0
91,35.90267365464069,-117.677048331018,3.0480454961649275,2000-12-13T16:31:00.680941674,1.0
92,35.666092085566284,-117.48503002007789,2.402077254761298,2000-12-13T16:32:01.355374185,1.0
93,35.943854507781566,-117.69672713016767,3.543672156302807,2000-12-13T16:33:00.987894684,1.0
94,35.64435823329537,-117.45099637654423,2.259104446922416,2000-12-13T16:34:00.936503461,1.0
95,35.89334657526389,-117.70942402907632,6.937393978074141,2000-12-13T16:35:00.743294442,1.0
96,35.717209091929966,-117.48166544396888,5.3945083063968235,2000-12-13T16:36:00.834679120,1.0
97,35.668316440825464,-117.48057756319322,2.782669647679439,2000-12-13T16:37:00.755168300,1.0
98,35.88059373065591,-117.68867853868754,7.318160097876542,2000-12-13T16:38:01.254791465,1.0
99,35.93049751973136,-117.71161131385563,6.929598746947846,2000-12-13T16:39:00.528139841,1.0
100,35.64475287581212,-117.44302657769867,2.508147824408311,2000-12-13T16:40:00.759561246,1.0
101,36.016492520821885,-117.84642070862424,3.036868868397151,2000-12-13T16:41:01.156760694,1.0
102,35.77246450590388,-117.56204374269295,6.338821348910111,2000-12-13T16:42:00.852891381,1.0
103,35.89010150184926,-117.7157529637158,4.71870711857611,2000-12-13T16:43:01.253086662,1.0
104,35.96021787627136,-117.67227749861664,0.1489647041902716,2000-12-13T16:44:00.976037764,1.0
105,35.68089597743176,-117.54972610116775,7.137314852183564,2000-12-13T16:45:00.846849565,1.0
106,35.88264030259695,-117.68193494447202,4.882261666325772,2000-12-13T16:46:01.164331552,1.0
107,35.921300853466825,-117.73256310122612,4.074159822270912,2000-12-13T16:47:00.906587712,1.0
108,35.64098038848782,-117.47733004076632,6.423552784829921,2000-12-13T16:48:01.043618993,1.0
109,35.73070736540062,-117.52287724289745,5.96960374611734,2000-12-13T16:49:01.143453265,1.0
110,35.58960882492173,-117.41597481424358,4.944444020472507,2000-12-13T16:50:00.837316917,1.0
111,35.92278741536621,-117.71266826442037,4.6833478841536005,2000-12-13T16:51:01.068063170,1.0
112,35.69065942042289,-117.59754010978102,7.970012588986331,2000-12-13T16:52:00.770561444,1.0
113,35.71669842240862,-117.53405328970493,6.553386552649115,2000-12-13T16:53:00.889752711,1.0
114,35.90438945739108,-117.69427547743273,4.334212846377688,2000-12-13T16:54:01.443572396,1.0
115,35.58680004292104,-117.41114732218342,5.1495784499663735,2000-12-13T16:55:00.936268970,1.0
116,35.88306517151986,-117.68809694574604,6.929692971790089,2000-12-13T16:56:00.935480266,1.0
117,35.821988237367464,-117.6400339945014,4.568076909733969,2000-12-13T16:57:01.302805465,1.0
118,35.675577582547454,-117.52147905506722,7.812241517086119,2000-12-13T16:58:00.596679696,1.0
119,35.56545146124188,-117.62216092439402,6.091921040287458,2000-12-13T16:59:01.062891165,1.0
120,35.71493695760204,-117.49527924810972,5.805603561136065,2000-12-13T17:00:00.937312834,1.0
121,35.71343166421089,-117.57436934100944,8.68103608294574,2000-12-13T17:01:00.997578419,1.0
122,35.669916941586564,-117.48310217248637,4.9788112480106905,2000-12-13T17:02:01.270720273,1.0
123,35.69683972522556,-117.51080499066519,9.652009136206864,2000-12-13T17:03:00.809432201,1.0
124,35.70405763166603,-117.55165887139708,8.167647639753277,2000-12-13T17:04:00.900945293,1.0
125,35.887995961214486,-117.68578139955372,4.793845921646474,2000-12-13T17:05:01.095695599,1.0
126,35.57954780582535,-117.41933632304396,4.183107307631184,2000-12-13T17:06:01.113174690,1.0
127,35.88416178721245,-117.68091558437374,7.945535068861022,2000-12-13T17:07:01.229856621,1.0
128,35.93177746040356,-117.68250249338269,2.5105688150034284,2000-12-13T17:08:01.341460195,1.0
129,35.728255306234786,-117.5306443248036,6.3948175161417895,2000-12-13T17:09:01.238253740,1.0
130,35.55950677971707,-117.33041644103162,4.283053022559728,2000-12-13T17:10:00.828823861,1.0
131,35.70990862450637,-117.50341189095094,4.692989519724939,2000-12-13T17:11:01.348257134,1.0
132,35.89807162842152,-117.72637067281933,6.83405417738547,2000-12-13T17:12:01.270169635,1.0
133,35.61438343035799,-117.41894675376174,4.269196563251838,2000-12-13T17:13:00.492048762,1.0
134,36.0523565842135,-117.85476329975187,2.756576620975761,2000-12-13T17:14:01.078722224,1.0
135,35.61951362840933,-117.43119510431198,6.571999266160661,2000-12-13T17:15:01.108111235,1.0
136,35.57572475219597,-117.60365522899392,6.028741095443726,2000-12-13T17:16:01.056612101,1.0
137,35.60201755058846,-117.423570109992,5.099331485631847,2000-12-13T17:17:01.089635453,1.0
138,35.81855730527526,-117.65727548682234,4.949165074662227,2000-12-13T17:18:01.134464586,1.0
139,35.6205383092691,-117.42196079574595,6.914508307992192,2000-12-13T17:19:00.755292944,1.0
140,35.88508374631305,-117.68351862382063,8.208542156923208,2000-12-13T17:20:00.981736381,1.0
141,35.7209456841704,-117.55463790768415,7.160566121404041,2000-12-13T17:21:00.870771246,1.0
142,35.65502195182475,-117.4711810292104,2.5229380083611264,2000-12-13T17:22:00.929952184,1.0
143,35.69505842549947,-117.59081199412154,9.224957047809394,2000-12-13T17:23:01.054494840,1.0
144,35.91085285791942,-117.72045098332191,8.38139351723724,2000-12-13T17:24:01.103048469,1.0
145,35.71650665734319,-117.5765660396975,8.429583904645272,2000-12-13T17:25:01.307634390,1.0
146,35.918369727543016,-117.72220049415102,4.109119043026052,2000-12-13T17:26:01.212339870,1.0
147,35.60266667184522,-117.45449356229548,3.4699455207194516,2000-12-13T17:27:00.623002320,1.0
148,35.88424051446309,-117.7118996331712,7.240557719227932,2000-12-13T17:28:00.877432440,1.0
149,35.66665553576631,-117.47503630856531,3.338285485276521,2000-12-13T17:29:01.091856708,1.0
150,35.89498863536614,-117.68759988002519,4.402974905845377,2000-12-13T17:30:01.098778703,1.0
151,35.89895047168644,-117.68336590548932,4.697069059267101,2000-12-13T17:31:00.973490432,1.0
152,35.941364888047964,-117.7043149282973,4.820384359806597,2000-12-13T17:32:01.297714037,1.0
153,35.886944675899755,-117.67578740571905,5.722766770571777,2000-12-13T17:33:01.343878125,1.0
154,35.92405335336452,-117.7168186472984,4.824161040252292,2000-12-13T17:34:00.886455378,1.0
155,35.92737767409703,-117.7201072113409,7.165669876830242,2000-12-13T17:35:00.671332386,1.0
156,35.57657912880979,-117.6240325537903,5.8224765073744615,2000-12-13T17:36:01.023208024,1.0
157,35.595245284648485,-117.42057968140219,4.604127389776486,2000-12-13T17:37:01.073663760,1.0
158,35.626446881626784,-117.42671014530409,4.425793614685421,2000-12-13T17:38:01.020815591,1.0
159,35.88010435650782,-117.70978380741425,4.8313446636781645,2000-12-13T17:39:00.880410271,1.0
160,35.736542228522765,-117.53593665948641,6.829013870696333,2000-12-13T17:40:01.112365594,1.0
161,35.68325866269303,-117.53125758832829,9.97765627941822,2000-12-13T17:41:01.123834006,1.0
162,35.668726442486424,-117.48767590266067,3.8534983095519753,2000-12-13T17:42:00.848709589,1.0
163,35.96820420890282,-117.70697228608559,2.9065599929415336,2000-12-13T17:43:01.197982785,1.0
164,35.90410901787731,-117.74611270660365,7.65282122877796,2000-12-13T17:44:00.711093538,1.0
165,35.923327419560664,-117.70899254348348,3.801254486321458,2000-12-13T17:45:01.063031927,1.0
166,35.75280770017682,-117.56066018172665,6.989589548882979,2000-12-13T17:46:00.796333389,1.0
167,36.06063886704537,-117.84578428858747,3.149914188998767,2000-12-13T17:47:01.243857206,1.0
168,36.055313872353445,-117.85336362861051,3.4642016793419015,2000-12-13T17:48:00.852922598,1.0
169,35.703996542574345,-117.52633256800785,6.493107561798593,2000-12-13T17:49:00.497698519,1.0
170,35.57124329054254,-117.62230457087838,6.055891479310132,2000-12-13T17:50:00.802018657,1.0
171,35.6713836543947,-117.47794703622287,1.4338373267099684,2000-12-13T17:51:01.097471291,1.0
172,35.90280986330319,-117.70118294051277,3.891962561082852,2000-12-13T17:52:00.751953143,1.0
173,35.66699097598169,-117.47704728770702,0.5020834734447291,2000-12-13T17:53:01.150109252,1.0
174,35.657286202625535,-117.5286424756205,9.405115366744067,2000-12-13T17:54:01.077979734,1.0
175,35.72080340278323,-117.5449607295277,8.165039411941677,2000-12-13T17:55:00.904933832,1.0
176,35.75792929730196,-117.57261940233589,5.43535794269695,2000-12-13T17:56:01.195129013,1.0
177,35.91102738642305,-117.69335090611766,4.973088576660722,2000-12-13T17:57:01.313606334,1.0
178,35.66345505112077,-117.4944298493613,3.258471221024675,2000-12-13T17:58:01.106562327,1.0
179,35.971207162851286,-117.70728964251589,5.188015403558642,2000-12-13T17:59:00.752329022,1.0
180,35.59148046881785,-117.41916727360633,5.0745603302732905,2000-12-13T18:00:00.967385109,1.0
181,35.90615263690684,-117.75246917513843,5.842102992904481,2000-12-13T18:01:01.113258098,1.0
182,35.93288201621815,-117.71332436824235,6.215448994037748,2000-12-13T18:02:00.854084393,1.0
183,35.691891424977456,-117.51211000012083,5.779910778163392,2000-12-13T18:03:00.459750451,1.0
184,35.97374395641463,-117.66367003177837,3.5347369905191597,2000-12-13T18:04:00.806883439,1.0
185,35.93210891727762,-117.68937006155377,3.7929028839169265,2000-12-13T18:05:01.269903701,1.0
186,35.890225021303,-117.69489431739267,7.333783900917856,2000-12-13T18:06:01.184604277,1.0
187,35.94799973693767,-117.69526742587296,4.131712927851059,2000-12-13T18:07:00.993549862,1.0
188,35.93056063288852,-117.70408102654044,3.8873037306013956,2000-12-13T18:08:00.763711215,1.0
189,35.9166938848628,-117.72609850093853,7.059490693640806,2000-12-13T18:09:00.920280032,1.0
190,35.7126917690894,-117.55380620251006,5.525878951606198,2000-12-13T18:10:00.913668674,1.0
191,35.60221305620671,-117.5772412001936,5.071882904278584,2000-12-13T18:11:00.944221213,1.0
192,35.897446110932194,-117.67863484786118,4.310847152577185,2000-12-13T18:12:01.145509129,1.0
193,35.87037896875238,-117.69004222772408,7.223088865519157,2000-12-13T18:13:00.949563998,1.0
194,35.970947764135666,-117.66502471837634,3.136471423980455,2000-12-13T18:14:00.806914923,1.0
195,35.682072984637884,-117.5180260457107,8.638945904410333,2000-12-13T18:15:01.108091708,1.0
196,35.66435318894179,-117.45551477550862,6.730672375562341,2000-12-13T18:16:01.436157439,1.0
197,35.63230587257209,-117.47946779997963,5.429501029887198,2000-12-13T18:17:00.542423527,1.0
198,35.66790977919834,-117.51572535356817,7.496916182734891,2000-12-13T18:18:01.303002366,1.0
199,35.891132421927914,-117.6702029308682,7.762394676846704,2000-12-13T18:19:00.973035873,1.0
200,36.047374721827005,-117.8529899845627,2.8415180548977923,2000-12-13T18:20:01.096029561,1.0
201,35.65909579393662,-117.48661009551638,3.2480785528268705,2000-12-13T18:21:01.133264782,1.0
202,35.64905386599425,-117.51005448106778,4.614839017289088,2000-12-13T18:22:00.781771347,1.0
203,35.899902551574925,-117.6785560173457,4.561759998430744,2000-12-13T18:23:00.904312818,1.0
204,35.70510100211225,-117.50693538786827,7.003183086024518,2000-12-13T18:24:00.950798585,1.0
205,35.90548303846707,-117.720335951039,5.129561815296578,2000-12-13T18:25:00.866761744,1.0
206,35.88860649901269,-117.68054417630626,4.507933540254201,2000-12-13T18:26:01.189765774,1.0
207,35.97590188989956,-117.66262363348906,3.4687334277898954,2000-12-13T18:27:01.023706510,1.0
208,35.74960544295087,-117.58850892562135,7.26084416465371,2000-12-13T18:28:01.067791648,1.0
209,35.92788886238202,-117.72070801521535,5.244497071965025,2000-12-13T18:29:00.775096280,1.0
210,35.918949762601976,-117.73339250448115,4.884442625625266,2000-12-13T18:30:00.787249172,1.0
211,35.726709214836056,-117.54749847454158,5.238544871564312,2000-12-13T18:31:01.137369993,1.0
212,35.97302299974339,-117.66352894073198,3.490541541576145,2000-12-13T18:32:01.305168088,1.0
213,35.91669561469306,-117.71900311418065,2.869278393367942,2000-12-13T18:33:00.939097316,1.0
214,35.5981194773679,-117.59005588660705,4.776870888800394,2000-12-13T18:34:00.799428439,1.0
215,35.5752402981628,-117.60089493116931,6.863291658407208,2000-12-13T18:35:00.931505048,1.0
216,35.952252191707196,-117.7160198488935,4.1577853114541075,2000-12-13T18:36:01.175242563,1.0
217,36.054359666282274,-117.84190733484466,4.013275759615623,2000-12-13T18:37:01.012102771,1.0
218,35.930364013326766,-117.70412899496165,3.9617837109767566,2000-12-13T18:38:00.663099399,1.0
219,35.71264467133061,-117.54191910838004,4.200172474683555,2000-12-13T18:39:01.029808734,1.0
220,35.6572876921458,-117.4852523002841,3.3884596162216547,2000-12-13T18:40:00.936088872,1.0
221,35.944304415431176,-117.69188715294355,2.411881596313496,2000-12-13T18:41:01.112268658,1.0
222,35.899947651004126,-117.75255414135373,6.796289901953611,2000-12-13T18:42:00.985357965,1.0
223,35.90747254942671,-117.68273640908163,4.759238314590204,2000-12-13T18:43:01.018677854,1.0
224,36.05100767281747,-117.83914945420099,3.566659410848443,2000-12-13T18:44:00.782059172,1.0
225,36.048397440833256,-117.85042022887865,4.272917740834327,2000-12-13T18:45:01.127892777,1.0
226,35.67831153567399,-117.54273807054521,8.025883125230788,2000-12-13T18:46:00.804494961,1.0
227,35.87822374556112,-117.6904008027316,6.882372879777413,2000-12-13T18:47:00.664970281,1.0
228,35.911638180589186,-117.71864049683661,4.5513801603069455,2000-12-13T18:48:01.193022394,1.0
229,36.04673666267034,-117.85368289897164,3.8962468435844957,2000-12-13T18:49:00.874263680,1.0
230,35.91844937544411,-117.70399391579942,5.848520963754908,2000-12-13T18:50:00.891981105,1.0
231,35.60197295689995,-117.46214600168813,4.505272704473451,2000-12-13T18:51:01.170040226,1.0
232,35.58093990210785,-117.36067973025443,4.933806883706621,2000-12-13T18:52:01.382256501,1.0
233,35.58062655227487,-117.62953166796194,5.718428157065348,2000-12-13T18:53:00.964044653,1.0
234,35.90207599917218,-117.69943830409738,7.670877034997193,2000-12-13T18:54:01.113139490,1.0
235,35.687238139302224,-117.49523715960292,1.1999969464733116,2000-12-13T18:55:00.951246583,1.0
236,35.61284616153808,-117.58335916835836,3.4697733812734315,2000-12-13T18:56:00.871355152,1.0
237,35.60821761427069,-117.43643701994564,6.097158119575856,2000-12-13T18:57:01.249099959,1.0
238,35.87676968182248,-117.70024090295387,7.7940177322609,2000-12-13T18:58:01.089618743,1.0
239,35.88006531771126,-117.66726747806563,3.3537430366870837,2000-12-13T18:59:01.121139146,1.0
240,35.67714006231585,-117.52481904937223,9.047241155093168,2000-12-13T19:00:01.278448549,1.0
241,35.782045047395044,-117.57039881076317,7.705446420451031,2000-12-13T19:01:01.081023913,1.0
242,35.9869702967467,-117.67468215023281,2.5435144850160722,2000-12-13T19:02:01.275095459,1.0
243,35.62954681566736,-117.425727320849,4.143089801270593,2000-12-13T19:03:01.021565189,1.0
244,35.95453782336274,-117.70925287690852,3.8750088758359538,2000-12-13T19:04:00.869093237,1.0
245,35.96478308294283,-117.71609537657713,3.5447055796312217,2000-12-13T19:05:00.891241138,1.0
246,35.91506108330203,-117.70297078262057,5.047132654327631,2000-12-13T19:06:00.875179261,1.0
247,35.96616167110288,-117.65582628179541,3.572133585852536,2000-12-13T19:07:00.748759431,1.0
248,35.92808847943463,-117.69839391904172,4.291181225114009,2000-12-13T19:08:01.384070230,1.0
249,35.68056995260592,-117.50958009233172,9.552642794541057,2000-12-13T19:09:00.867931037,1.0
250,35.668699350870995,-117.48142190835439,6.263008084771984,2000-12-13T19:10:01.204360972,1.0
251,35.705599123328234,-117.53589792355255,8.020006856177178,2000-12-13T19:11:00.849215382,1.0
252,35.89276193090476,-117.72239047564149,7.857637827971396,2000-12-13T19:12:00.848738889,1.0
253,35.67941440780339,-117.47122138888798,8.653650405460697,2000-12-13T19:13:01.121316519,1.0
254,35.675511268271144,-117.47942240138043,4.554281644886649,2000-12-13T19:14:00.539288714,1.0
255,35.59023745750812,-117.39991000331133,7.278296214258216,2000-12-13T19:15:00.639926293,1.0
256,35.94070224700321,-117.67639255845899,4.705844816865242,2000-12-13T19:16:01.234392293,1.0
257,35.68858602711357,-117.49073831754005,2.0478253224636447,2000-12-13T19:17:00.903167723,1.0
258,35.74095740311723,-117.56862525428791,3.286365566182768,2000-12-13T19:18:00.866252229,1.0
259,35.73355796725912,-117.53448642439024,7.165734565536022,2000-12-13T19:19:00.529876751,1.0
260,35.902257608838305,-117.66496072492849,4.1000038236091765,2000-12-13T19:20:01.175721072,1.0
261,35.923467467680744,-117.72943620199035,4.505111679430131,2000-12-13T19:21:01.056070288,1.0
262,35.61020537347566,-117.40835787954796,3.70506621072336,2000-12-13T19:22:00.894957752,1.0
263,35.915171328299785,-117.73135278142566,7.298558205519429,2000-12-13T19:23:01.205895494,1.0
264,35.883423656373516,-117.70864354973456,5.494887572919535,2000-12-13T19:24:00.721862649,1.0
265,35.59751623940631,-117.42337180244033,5.007720776797944,2000-12-13T19:25:00.683748265,1.0
266,35.698797875353094,-117.51552934639159,5.982415824825207,2000-12-13T19:26:00.925952814,1.0
267,36.05653034301024,-117.8512174318254,3.1914741362718724,2000-12-13T19:27:01.003962589,1.0
268,35.725470092748786,-117.54836668891953,6.9848124653243815,2000-12-13T19:28:01.022593106,1.0
269,35.62057631850614,-117.43007702266344,4.4875998427015125,2000-12-13T19:29:01.210993918,1.0
270,35.922732435435776,-117.7309353302651,2.3073111941267603,2000-12-13T19:30:00.867157320,1.0
271,35.64842111794458,-117.43689722290146,5.246945999316018,2000-12-13T19:31:01.268379627,1.0
272,35.684001984436016,-117.52683514976951,8.241248577411952,2000-12-13T19:32:01.303118639,1.0
273,35.653392832247356,-117.47728984569108,6.526406756062235,2000-12-13T19:33:01.232191305,1.0
274,35.65331665038388,-117.45315717061405,1.2953063889271097,2000-12-13T19:34:00.836696575,1.0
275,35.63626266554686,-117.44858017925337,3.4316288447927272,2000-12-13T19:35:01.171967403,1.0
276,35.92452433160254,-117.70392176320591,4.276587488079724,2000-12-13T19:36:00.873476911,1.0
277,35.969670272640045,-117.6649661808069,3.624996561431159,2000-12-13T19:37:00.875107004,1.0
278,35.60784415009745,-117.42855612685067,4.683997100906859,2000-12-13T19:38:00.886372176,1.0
279,35.95235029365753,-117.70408450673678,4.5566202531404665,2000-12-13T19:39:00.968451244,1.0
280,35.88514582276872,-117.68184658091829,5.58493473533059,2000-12-13T19:40:01.118332864,1.0
281,35.65286931674672,-117.46418474745363,4.8993663138334345,2000-12-13T19:41:01.355829082,1.0
282,35.57881408227843,-117.60953990799024,5.46359464776298,2000-12-13T19:42:01.073433513,1.0
283,35.60148389649702,-117.43072462509376,5.401687271503193,2000-12-13T19:43:01.144242491,1.0
284,35.587638781851275,-117.42080865400104,5.783934794426019,2000-12-13T19:44:01.022640565,1.0
285,35.72955303655969,-117.5716032641501,4.580527891648953,2000-12-13T19:45:00.824827783,1.0
286,35.98204752461054,-117.67862353371626,0.8551585400843783,2000-12-13T19:46:01.223961838,1.0
287,35.88382979678833,-117.67044767395686,8.558277625930659,2000-12-13T19:47:00.868374265,1.0
288,35.89135222656276,-117.7215440909934,6.431201176068717,2000-12-13T19:48:01.022033934,1.0
289,35.95175952768831,-117.71047477027554,4.920802660588712,2000-12-13T19:49:01.244922810,1.0
